,Cluster_1,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8
OAC_1,52.88395401395303,18.239133453686986,0.0,0.0,32.04788810304635,0.014529252227818675,0.045605180748533036,0.24824455635151427
OAC_2,24.093544266483246,41.94139702819053,0.006269592476489028,0.0,59.413647319135485,5.123982952344052,6.278313216381381,3.603092417901979
OAC_3,0.0,0.0,76.42633228840126,1.5616866215512752,0.015804654470741634,12.223944207671446,0.009121036149706606,7.9580112064685435
OAC_4,0.003275359470701909,0.6443549507012915,20.551724137931036,91.95359559753105,0.003951163617685409,14.592212320805888,5.408774436776017,8.170792254769841
OAC_5,22.848907667616523,21.627551728926537,0.13793103448275862,5.748494087900647,3.3703425658856534,16.306664083688492,0.3830835182876775,0.453932903042769
OAC_6,0.16704333300579738,9.362588529370921,2.8275862068965516,0.6916040752584219,1.1853490853056226,51.48682681131345,35.98856830135904,36.40683736435208
OAC_7,0.0,8.179419525065963,0.006269592476489028,0.04461961775860787,3.607412382946778,0.11139093374660984,51.169012799854066,11.18519043903823
OAC_8,0.003275359470701909,0.005554784057769754,0.0438871473354232,0.0,0.35560472559168677,0.1404494382022472,0.7175215104435864,31.97389885807504
