,Cluster_1,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8
OAC_1,47.53908511870295,26.88041943940311,0.0,0.0,46.20855040105846,0.0421149354875761,0.04869023273931249,0.835153539766157
OAC_2,21.402721482339317,49.349107122851834,0.005649079200090386,0.0,51.63317621764657,16.78471610704851,4.473009380984841,7.580624437877425
OAC_3,0.0,0.002240595102059107,76.29646367642074,1.6329378925331473,0.0,4.265094375741797,0.019476093095724997,7.65771553385584
OAC_4,0.014475969889982628,0.23750308081826535,18.73799570669981,90.90020935101187,0.0,8.511045598989242,6.79391047489207,6.75831941410767
OAC_5,30.768674001158075,12.157469023772714,0.2711558016043385,6.406140963014654,1.2238485074009757,18.097936368161108,0.253189210244425,0.7773352177823462
OAC_6,0.2714244354371743,3.6409670408460486,4.615297706473845,1.0118632240055827,0.04961548002976929,50.72935411003484,33.91112409517317,35.34626750610305
OAC_7,0.0,7.680760009858618,0.005649079200090386,0.04884856943475227,0.884809393864219,1.5046517860561277,53.831921316583895,11.403057946807143
OAC_8,0.003618992472495657,0.051533687347359455,0.06778895040108462,0.0,0.0,0.06508671848079942,0.6686791962865583,29.641526403700375
