variable,mean_error,max_error,std_error,mean_value,std_value,rel_error_pct
ts0040012,0.004200689071325957,0.01271770393147692,0.003668860288804105,0.013079479034307498,0.022271208984159064,32.11663905196485
ts0270017,0.004194444049546385,0.010067909231324772,0.0032706994183866233,0.08742046802202456,0.09870860416342322,4.798011431933358
ts0440005,0.004166379912261337,0.007892798296988801,0.002521550186702201,0.1628092757306226,0.24282719040635115,2.5590556149606947
ts0160003,0.0041653085338436485,0.011919845922400363,0.0034500335232527856,0.09339732634476917,0.08547831899850364,4.459772776008306
ts0380007,0.004106471545502963,0.007020786584127525,0.0020375038609252772,0.7506827827191869,0.07098103557763226,0.5470315344955898
ts0170007,0.004098866366893297,0.010362636505185943,0.003145017419070375,0.04546439008894537,0.03300612388245433,9.015553400968052
ts0210008,0.0040611156433241185,0.007986132031004366,0.001969941582630961,0.037574301143583226,0.07219311963167319,10.808226686120701
ts0680002,0.004029302141432659,0.00927638199386771,0.0033059228031302157,0.19401532189750106,0.08285487555582727,2.076795843764006
ts0440003,0.004029145692982461,0.008126914498580579,0.0028171083730466426,0.31910678208386273,0.24685429630915567,1.2626324224984924
ts0260003,0.004019248283620533,0.008020200376939624,0.0020949316036154367,0.6397715427784837,0.1307418631711264,0.628231800708924
ts0030017,0.004001649241820117,0.006713492589202175,0.0013264253805048514,0.04220393900889454,0.02730363547116435,9.481696106557171
ts007a0006,0.003938968184556052,0.010944921819902323,0.003928458207672184,0.0578803261329945,0.05080181196034341,6.80536625779421
ts0270019,0.003932796214173103,0.00951372357112596,0.0029705690152201205,0.09249473739940704,0.10074539464702756,4.251913486916193
ts0620010,0.003920439382071551,0.013410929423073259,0.004455758587039793,0.06885148771706905,0.07373200996998899,5.694051809282301
ts0210003,0.003912370031753155,0.013597347188270253,0.0037541392734545594,0.009336213468869124,0.040030781488215816,41.90531894754386
ts0210009,0.0038676501378759427,0.010087380203297275,0.0031491764770165405,0.023074195256247352,0.04779288614480863,16.761798601963264
ts0210018,0.0038647714279907083,0.0053718550776971075,0.0009181812494747993,0.7609081268530283,0.2440446156780412,0.507915646002451
ts0510008,0.0038081488513143956,0.007591336694410708,0.002082444690518672,0.03728046378653113,0.051387685548127324,10.214864474648039
ts0210017,0.0037611264155780894,0.0071629110567571486,0.0020948373832279515,0.8327855887335874,0.20377474871872325,0.4516320246724747
ts0440004,0.003744265731330484,0.007699916828592446,0.0026306614634487176,0.23294694515036002,0.2299391707233675,1.6073469986539968
ts0250005,0.0037152531097189943,0.00685900436571725,0.00211006820036756,0.04787245340957221,0.06680394124820961,7.760732624110968
ts0510002,0.00358757129128493,0.011076661936728568,0.003401815624837666,0.010215126005929692,0.03526756365405763,35.12018637070567
ts0300010,0.0035785938519881507,0.0067752899306959685,0.002134389800293001,0.05972515353663702,0.026712029901240636,5.991770033362818
ts0040011,0.0035530199058460346,0.0062688466881621885,0.0019724585747163963,0.05054414443032614,0.0730637960867972,7.0295381312543235
ts0630008,0.00352275526295044,0.00466753738321414,0.0010420442049579738,0.07704929584921644,0.03718573418247685,4.572079762862965
ts0670003,0.003492181393243067,0.007880092649599907,0.002593696998259186,0.09739137018212621,0.03592960684418616,3.585719542411748
ts0150011,0.0034660169356840066,0.007822964376644592,0.001916993027735151,0.02023650465904278,0.02686419185514364,17.127547440042715
ts0520004,0.0034655465048775997,0.0044941085394985675,0.0008542211070516849,0.2629169843286743,0.16261372304377622,1.3181143522265937
ts0580006,0.0034069899760972825,0.008898221567756402,0.002734156238972235,0.04098711351122406,0.03429566958499477,8.312344257090219
ts0510004,0.00340533779338441,0.0066130432443681775,0.0018276108537094338,0.22766944620923338,0.16390851563493286,1.4957377241805327
ts0510009,0.003373588265258219,0.005512225831874929,0.0011928379235054676,0.014948602287166456,0.02714989122127315,22.567917725354718
ts0460012,0.0033718491707579786,0.006594802700826477,0.0016897684449127034,0.08566624311732317,0.0374855686712701,3.936030165511173
ts0040010,0.003368994342587847,0.00872779391427371,0.002548568771773315,0.025251688903007198,0.034531219597441626,13.341659464950231
ts0380005,0.0033431393232967177,0.0073436124159399485,0.0018310645693484773,0.8199351863617111,0.06872467388557732,0.40773214504077954
ts0580005,0.003325734124027745,0.007342959615317252,0.0025099291887657298,0.10591817026683609,0.059788329682134794,3.139908965241124
ts0260005,0.0033237093207188497,0.004406586988551408,0.0008162920606981819,0.0216469610334604,0.025527888380741097,15.354161332767616
ts007a0009,0.0033187839396484793,0.005312501798384467,0.0016341584002730668,0.06604722575180008,0.027077051131395656,5.024865014194828
ts0750004,0.0032478412526302236,0.004529870033264105,0.0012832099085520025,0.3294573432867429,0.11954684680014471,0.9858154079156365
ts0670006,0.0032195563903105844,0.011173295216502649,0.003684640420456052,0.16512148983481575,0.05516557949119092,1.9498106476215569
ts0510010,0.0031890632304629463,0.00657883469820229,0.0016012063032119995,0.01151177467174926,0.02641474598281005,27.702620329158645
ts0450005,0.0031850799797009553,0.009310428274500111,0.0025620941203274754,0.0930038807708598,0.07123100414095217,3.4246742752039143
ts007a0002,0.0031809656999786523,0.005087573214646091,0.0010690342274014546,0.05293535578144854,0.025833442300821467,6.00915145089747
ts0460010,0.003167438317131158,0.008199189947808168,0.0028633249179332784,0.008714188903007201,0.041150615914035335,36.34805662794501
ts0020013,0.003158181224554142,0.006625220155736772,0.0021031380054402984,0.09431160525201186,0.03806752895009898,3.3486665995294063
ts0380002,0.0031433873948480476,0.007289491398483894,0.0019096953262989224,0.1800648136382889,0.06872467388557732,1.7456977470137112
ts0300002,0.003119112914605107,0.0049156097053693615,0.0014131925305211008,0.37589863934773393,0.12244840138613007,0.8297749946680967
ts0030012,0.0031024677639917807,0.012122768223813543,0.0037883402223043375,0.062071511012282934,0.041329266197642905,4.998215305855617
ts0020014,0.003099922874776624,0.006616829077888492,0.0021222228635925473,0.0940592016094875,0.03802176543331292,3.295714636880294
ts0110005,0.0030740593251817948,0.006522789300842716,0.0020090106059930737,0.03754959233375688,0.03792045103752219,8.186664978565512
ts0580007,0.003021595869474942,0.006436553063765456,0.002094732627887763,0.017230548496399833,0.0189442389117814,17.53627210478109
ts0610010,0.003013346157365649,0.004792995826071962,0.0013113601707192288,0.02036310885218128,0.022967460137158967,14.79806536045139
ts0030008,0.0029829599520538623,0.006282648291863639,0.002009441510565172,0.10459865523083439,0.04864170601153263,2.8518148206311955
ts0510007,0.002977309301963858,0.0059294505711429725,0.0015130422884576072,0.08771511012282932,0.09147081733828995,3.394294663478925
ts0300006,0.0029731464695435484,0.006028016237783896,0.0026041682750783065,0.004362335874629394,0.0272635096972906,68.15491871762704
ts0440009,0.0029706595320540576,0.011449974529901489,0.003774032415299025,0.004116349004659043,0.03442986263664255,72.16733879201568
ts0460004,0.00296678730747149,0.008781217952521202,0.002594584030577274,0.010521341592545532,0.03197178746333007,28.197804256954136
ts0440006,0.002964312754604066,0.008761302672125477,0.00254599693585487,0.03370988458280389,0.08590778849540945,8.793601020266392
ts0380003,0.00294063080679621,0.005214795173740724,0.0016284535565006023,0.07724779224904703,0.04544323997518353,3.8067506153646575
ts0610011,0.0029401779531268843,0.012623763777992944,0.0037667979957915357,0.07874833227445997,0.06021637024232265,3.7336383745620685
ts0620008,0.002929170482275369,0.005412210506252957,0.0014368787392252716,0.12335080474375265,0.0670353717080128,2.3746666982516973
ts0530005,0.002864791394852487,0.005613938812336988,0.0015370876313323136,0.051573305802626,0.06102455237185043,5.554794966636825
ts0190004,0.0028225233900077053,0.005782980201524415,0.001981292275660835,0.09263702350698858,0.06370766270538428,3.046863212087954
ts0030016,0.0028193861429207305,0.0062003695111151474,0.001952192590185577,0.06915638500635325,0.0541349257972432,4.076826951931798
ts0230003,0.0028172649313692455,0.008335609041367154,0.0023813757902009175,0.5985514294790343,0.13041624274742392,0.4706805117517353
ts0210006,0.002816120705086823,0.0053886465633457385,0.0013073244488413921,0.02233417513765354,0.07130280087623452,12.609020426006603
ts0590003,0.0028016020314877155,0.00585575320509675,0.0013099270733863979,0.10462343286742905,0.04441313750694829,2.6777959341457427
ts0030013,0.002794915262180796,0.01060821070507665,0.0030980608345536676,0.045005368487928854,0.029274730670226866,6.2101819318076155
ts0660031,0.0027891269638149656,0.006317258640612632,0.0018524531689065634,0.0307723845828039,0.025340379625070554,9.06373360930103
ts007a0008,0.0027700212840849284,0.0052285322741273815,0.0019116177543301778,0.06930295425667089,0.03616609367534286,3.996974319198369
ts0050015,0.0027542547928228883,0.006220174410626576,0.0017638090230625572,0.014093546166878442,0.02028854770894685,19.54266697827779
ts0620004,0.0027290166877296206,0.008275955731218504,0.002830754776430926,0.11502242164337144,0.035444013210127766,2.372595402478113
ts0030010,0.002713267518874008,0.007823675508544577,0.0021519584441560646,0.05710111181702669,0.03444380212426673,4.7516894724718
ts0210025,0.002695419958440661,0.004813213615234145,0.0015353451617865681,0.014531861499364676,0.023690658662011133,18.548346050218708
ts007a0019,0.002660690828286327,0.006624463038820881,0.0019330698469107622,0.025781750317662014,0.027216259125575643,10.32005506027881
ts0660027,0.002655302984529005,0.010313484162252057,0.00307648590108508,0.22160988458280392,0.12248803269137318,1.1981879732159955
ts0290004,0.0026537624384154485,0.007186482057646354,0.00216050046618077,0.0373653695468022,0.04424846319563255,7.102197758519326
ts0160005,0.0026456496581522184,0.007434011946581567,0.002115200118576307,0.021335149301143583,0.031061557784571023,12.40042720493364
ts0190003,0.002629799237491317,0.006349469617686489,0.002444883478796112,0.005274311732316815,0.02049207464564689,49.86051964615563
ts0050023,0.0026241855328306826,0.007033173899735637,0.0018354221472335554,0.016494626217704363,0.03231602088432858,15.909336157093612
ts0660005,0.0026222102222166633,0.0059517356688741085,0.0020758833703117185,0.11954474269377383,0.03289299468048111,2.1934968975873117
ts0630005,0.00261650430071308,0.0054952420175439914,0.0014232522976492298,0.09223490046590427,0.03380290969108131,2.8367833515257077
ts0210022,0.0025922203828064845,0.004646546036891366,0.0013266797241865244,0.06049690279542567,0.06725783515936772,4.284881147671727
ts0210024,0.0025785797047788686,0.006834680602324339,0.0019286263212856028,0.005277509529860229,0.015346349690020935,48.859783012976585
ts0580002,0.00257631500417076,0.008990016135302467,0.002599208167986714,0.11254389559508682,0.08122487164096243,2.289164588224215
ts0400002,0.002568957469430047,0.005754950269283299,0.001661816460686464,0.6753492905548496,0.09379430499838548,0.3803894525926662
ts0510005,0.0025687280812778275,0.004654868281133789,0.0010032423652720905,0.2796401842439644,0.17137013870101606,0.9185833174236543
ts0500002,0.0025536498391655464,0.004526516431132596,0.001482652627155984,0.1116953462515883,0.1423470506555268,2.286263416394784
ts007a0007,0.0024913303223103294,0.008976196520388308,0.003246549111665851,0.06533079203727235,0.04068036017238348,3.8134090290670013
ts0540011,0.002480568657428104,0.00640129347281021,0.0021550851334042197,0.1776636912325286,0.14986656777024,1.3962158729334868
ts0380006,0.002470880876056218,0.006438450335066834,0.002128772514593141,0.06924768636171114,0.023149491779566385,3.5681782394139785
ts0620002,0.0024620342524556936,0.005127151722680218,0.0016068833391254943,0.1303436679373147,0.08414525118233515,1.8888790621112053
ts0150012,0.0024560961310243932,0.006991026331900477,0.001993748834178422,0.02310032295637442,0.034979163302211375,10.63230213561428
ts0540007,0.0024550857877866,0.006666701281295262,0.0019559272658581724,0.17129832168572637,0.20615196744950012,1.4332223244375037
ts007a0005,0.002438592825819528,0.005469638474938941,0.0021528089140530637,0.0529977128335451,0.032176432029329925,4.601317104907236
ts0030021,0.002431824755028662,0.005979018655864324,0.0018257307782413006,0.02695443667937315,0.02981312016850089,9.02198322285701
ts0620007,0.00241092625074623,0.004753821242939341,0.0012708856284617614,0.11618135853451926,0.04570911934286333,2.075140350532144
ts0660006,0.002403466633896456,0.006297745178535985,0.0022406938447462263,0.3425135059296908,0.10041621865142847,0.7017144119244821
ts0630007,0.002372380875929176,0.007805410772885449,0.002337530502976936,0.09694416031342652,0.04415089574983283,2.4471622305656373
ts0540012,0.002371264537882876,0.005622668930075389,0.0018206730273418585,0.022780532613299452,0.0328637050900942,10.409170751778268
ts0300008,0.0023373425107754897,0.0044063408732042345,0.0010662987561566965,0.0077626376535366364,0.02906725651865327,30.110158622573387
ts0030009,0.002322937908738113,0.005513535901608579,0.0014677420316266641,0.14338001376535364,0.07474651890975026,1.620126716223979
ts0580008,0.0023217801741368454,0.0039548906559216425,0.0014738586280176537,0.013078515459551037,0.015884088813176697,17.752627821694283
ts0150013,0.0023154164464121363,0.0068030902244064495,0.002260099978669698,0.010452832486234645,0.022938973739179726,22.151091098621475
ts0510003,0.0023044251465486193,0.005220210269851866,0.0018646433893595498,0.09616014400677679,0.1287776923101705,2.396445190833135
ts0750005,0.002303759347248977,0.0047002129988237,0.0013938142235046882,0.20307646653960185,0.08438128723168502,1.1344295016083126
ts0630004,0.0022885807649553336,0.004955957791962007,0.001786760304428627,0.12818057496823382,0.046876512006501524,1.7854349346790637
ts0270006,0.0022884275662337795,0.004918421838429972,0.0017288303786067562,0.005863013553578992,0.01983416515524971,39.031592632714315
ts007a0011,0.002272645440126623,0.005135987198856891,0.001504486308162395,0.06338661054637865,0.02015895772254565,3.5853714539031487
ts0610009,0.0022599977007815527,0.003666228356029335,0.0007526174968305459,0.04042530177890725,0.030280359377576227,5.590552454356084
ts0030007,0.0022512713458767326,0.004175967887363574,0.0012595347034311953,0.3050937950021178,0.111964132917692,0.737894831935571
ts0540009,0.0022178557607201673,0.005422040337515227,0.0014223889878440489,0.08667988670055062,0.1319090791692299,2.5586740420901806
ts0020017,0.002215747952768491,0.004096517845406499,0.001376788423278499,0.06269952880135536,0.03940066756633913,3.533914839756489
ts0020016,0.0021975999543898126,0.004108057073982062,0.0013870610921944996,0.06278915184243965,0.03941306649145865,3.4999675738643097
ts0620003,0.002190847555151622,0.00483554973683481,0.0012015507887959,0.19967573591698431,0.06549509288407639,1.097202694704214
ts0670005,0.0021768083027109177,0.0038682575526195265,0.0011304118928197621,0.054256792672596366,0.0249832169360511,4.01204751605298
ts0030006,0.0021394288966539495,0.003602981346305094,0.0011000332833266087,0.09279491740787801,0.07097410788499904,2.305545342801629
ts0400003,0.002131702747315424,0.003547216869473069,0.0009460774245079118,0.25661197056332063,0.07503393733182218,0.8307105637495631
ts0630002,0.0020880665146468837,0.003959403967032399,0.001243607638342515,0.12512702774248202,0.06604346306781447,1.6687573838517398
ts0370004,0.002072535877713503,0.003846542519753665,0.0012489548753342014,0.1308551461245235,0.046365802435195315,1.5838397946850709
ts0170010,0.002044341375018916,0.01105408053520026,0.003590120353860486,0.004083439220669208,0.014511098508852465,50.06420481713163
ts0040004,0.0020368992211815926,0.0035108194955350766,0.0007779583416240958,0.059836896442185525,0.05974640463582629,3.404085676718957
ts0160006,0.0020172056939688487,0.006468404246824079,0.002021311026125229,0.01759770224481152,0.033078401884584205,11.462892518047909
ts0660026,0.0020032530842088656,0.004941299520556552,0.001314758142838302,0.3937322003388395,0.1120841240926433,0.5087856879586935
ts0270007,0.00199646212661432,0.005892665833678212,0.001638179108716824,0.012229177255400252,0.02000447175535772,16.325400187757577
ts0750003,0.00196818054692804,0.0041153415499448585,0.0011023871959412906,0.018609715163066497,0.014072876068646403,10.57609173317258
ts0050019,0.001963417609482541,0.004253618971836733,0.0011545080325101953,0.006031792672596358,0.011387046276471293,32.55114550609043
ts0270020,0.0018893658605750683,0.0037488645947000142,0.0013055342013242632,0.01947006035578145,0.019780300336547745,9.703954821146915
ts0020004,0.0018808385689817117,0.0027763001151562827,0.0004943008630148193,0.44269881935620503,0.13334875086157738,0.4248573718170114
ts0210012,0.001878379301679307,0.0033932930285280397,0.0011575403938730935,0.028008868064379504,0.02528906743682013,6.706373486289332
ts007a0010,0.0018750053542745592,0.006583277957114081,0.002387720544923481,0.062232110334603984,0.0217555861609284,3.0129226603327446
ts0230006,0.0018513655361019146,0.005522457838058471,0.0016001916600716988,0.026454119017365524,0.03644248777946621,6.998401779649534
ts0050002,0.0018389630868413526,0.00490106956866887,0.0013112407509364916,0.8328747193985598,0.08319600777541701,0.22079708316387786
ts0030022,0.0018367484615163308,0.004235659415447637,0.0010861750592226613,0.04185899512918255,0.05007437168238579,4.3879420799469155
ts0030005,0.001836572193624833,0.005231025716499194,0.0014788515196756324,0.631363940067768,0.12400106949294042,0.2908896243627254
ts0560004,0.0018314315230846907,0.008939565579076651,0.00277825859005849,0.012057925667090217,0.019122256372503685,15.188611819719789
ts0270018,0.0018182682841075717,0.0037120090538861426,0.0013063558291471142,0.018425031766200764,0.019133068058459463,9.868467567274637
ts0660014,0.0018150638806067676,0.0059524161001906425,0.0017034211096540177,0.021209392206692077,0.023157400982491555,8.557830714423165
ts0150009,0.0018001531989841166,0.0037900376651851322,0.0010670232469174904,0.04285592969080898,0.044033787981221546,4.200476368081645
ts0020005,0.0017816423215976096,0.0027211946843817003,0.0004490937544321963,0.43990242481999153,0.13378696401349016,0.40500852486245315
ts0210002,0.0017686031046468768,0.004958144898521859,0.0013418119832887898,0.08181295002117747,0.13588641087125353,2.16176424904501
ts0620006,0.0017578693487549802,0.0037766624908410554,0.0010590333484102336,0.05488319567979671,0.02379159269595505,3.2029281950177646
ts0590005,0.0017552525310441658,0.003222673102033058,0.0008050047097169161,0.695392328462516,0.07330603001617401,0.25241183418358343
ts0670004,0.0017536065516823782,0.004418831726867994,0.001033365651110287,0.13452166984328676,0.038433248542090744,1.3035866665387599
ts0540010,0.0017379074293107158,0.004284854633635371,0.001307826942483915,0.2004457115628971,0.15735729516962313,0.8670215071003825
ts0450004,0.001711402864697259,0.006506673701106566,0.0019191397610153716,0.26224800402371873,0.12679407813095034,0.6525894719650461
ts0040005,0.0017103169090221836,0.0038243823313923453,0.001068346691821002,0.027145213892418467,0.03098496283973227,6.30062049170247
ts0020002,0.001703567006283279,0.005294364864175949,0.0015862387712041843,0.37513169737399404,0.13401504272473122,0.4541250494715935
ts0290002,0.0017016044104896932,0.0029223839611844937,0.0006108411530740106,0.9163625635324014,0.10066634046649531,0.18569117489155554
ts0630010,0.0016736883783436112,0.004994643169090568,0.0014668667278098023,0.10859703515459551,0.06664761584975178,1.5411915951121484
ts0190002,0.0016670569871091723,0.00474777812574656,0.0016710307979846723,0.8934392577297755,0.0835019571707055,0.18658873255078978
ts0210004,0.0016518007913585461,0.002622856130276717,0.0007092328870761007,0.0070986181702668355,0.01637684718371873,23.2693286459223
ts0210023,0.0016451276748274445,0.004531194790274081,0.0013397018788963292,0.019809455739093606,0.03223065671945184,8.304759588022474
ts0460003,0.001639756236593265,0.0035772175632993175,0.0011685857904622822,0.7398459921643372,0.21794999697650538,0.2216348069679124
ts0190005,0.0016152420727381525,0.0052054489894078,0.0014353907341272656,0.008644742693773825,0.016778192781203183,18.684674951650013
ts0170005,0.0016120323564441635,0.00464358494141523,0.0013173528412148063,0.1599624947056332,0.051768892853881025,1.007756449041798
ts0290006,0.0015907659233349227,0.004665335903593595,0.001372507589874395,0.014020621558661584,0.023234917154166288,11.345901582745366
ts0580004,0.001585962859478202,0.004088591770692318,0.0012870841296092556,0.119149666454892,0.06662901367482978,1.3310678130002318
ts0590002,0.0015821531920358206,0.00292432205260984,0.0007406695630465756,0.30460767153748414,0.07330603001617401,0.5194068764092585
ts0050034,0.0015630923722246524,0.0021126379388235472,0.0004227957423149218,0.138183958068615,0.08638158734235643,1.1311677520834234
ts0660016,0.0015610315371356865,0.005027170336349088,0.0016702413069193407,0.01436262706480305,0.015520835636126476,10.868704799563716
ts0580009,0.0015606770183728012,0.0031097504737163956,0.0010830548535136065,0.01410722151630665,0.01562117154636633,11.062965280362276
ts0030015,0.0015606064541685023,0.0022334176294846603,0.0005032838322267796,0.11136566603134265,0.06961205811510987,1.4013353574604281
ts0270012,0.0015453130550353701,0.0058755210595888615,0.001814840725642781,0.0015229246082168575,0.014631123812709024,101.47009554496111
ts0050005,0.0015427490478280039,0.004984739364628427,0.0017392390371441307,0.059517714951291836,0.0708558745786685,2.5920838007483327
ts0210011,0.0015300637844824579,0.0024040907042111974,0.0004644853783734689,0.004673406395595087,0.011020040622808917,32.739797376162656
ts0110002,0.0015291617827246154,0.0021270175219500476,0.0005159001201715097,0.4819735969927996,0.13317834401305373,0.31727086136369004
ts0020003,0.0015288036777888828,0.002467288331754469,0.00044157877190375026,0.4448491687844134,0.13309486093244144,0.3436678733078143
ts0290003,0.0015227569485508337,0.0023519377083616178,0.00056209811653657,0.08363743646759848,0.10066634046649531,1.8206643016142139
ts0150010,0.0015038601152692623,0.00278525458590205,0.0006982230667768385,0.014118572638712412,0.018067188486938134,10.651644141035574
ts0260006,0.0015018314724356077,0.0057343397749337124,0.0017019694253972916,0.019146828674290555,0.032363582690275484,7.843760958973823
ts0110004,0.0015012794851291724,0.003063915008848367,0.0009694791764430797,0.1431305802626006,0.07320535800661711,1.0488880030911538
ts0370002,0.001500569660438801,0.00361657944025362,0.00094541318998261,0.47721756670902166,0.08697509319329953,0.3144414131246257
ts0660015,0.0014988892654924347,0.004916613630691163,0.00169548063817374,0.01564853346039814,0.01677976699928651,9.578464776176535
ts0530002,0.00149689280441229,0.0026733422816112573,0.0009528646509320409,0.46128400571791617,0.22299414991472077,0.32450568106791633
ts0540004,0.0014810658248800464,0.0032901239334176546,0.0008361908375523784,0.2870199385853452,0.12853337682800967,0.5160149612531717
ts0030020,0.0014755259838106832,0.004113887738420197,0.0012334603918455163,0.06880784095722152,0.062318735375171894,2.1444154667315187
ts0650004,0.001455020504776472,0.004317767439391718,0.0011594405167877362,0.24742724481152056,0.11774455494897167,0.5880599389468383
ts0230005,0.001443393396111014,0.0038343164376580946,0.001199213501373487,0.057570314485387554,0.043057600460102444,2.5071834486458724
ts0050006,0.0014253893892677211,0.0033116383417089446,0.0011059555917473606,0.05669574332909783,0.0676811540652871,2.514103009451455
ts0590007,0.001415216948444235,0.00255843478217449,0.0007856046514974029,0.10859084603981366,0.05161702210548974,1.3032562136272159
ts0180012,0.0014099192256172817,0.003931272031006794,0.0011740144207927161,0.027719012071156294,0.03187545252372687,5.086469972298934
ts0380004,0.0013984992456890794,0.002853286956430612,0.0009876919211935717,0.10281220880982633,0.03270368167490631,1.3602462799684711
ts0630006,0.0013753681707568584,0.0028670976924236313,0.0008050578161254795,0.10463833121558662,0.04670655480411893,1.314401859031165
ts0580003,0.0013751019840532643,0.00306916596130892,0.0011700501909236059,0.12821246293943245,0.0803352180929343,1.0725181878011831
ts0520006,0.0013700828119864493,0.005320787492879755,0.0016709573734277998,0.007223702880135536,0.017519491748947753,18.966488997686223
ts0620009,0.0013621950569713357,0.0023749937956983394,0.000714139917880789,0.08590792037272342,0.057502673874289076,1.5856454807208271
ts0530006,0.0013607121852801517,0.005553384636444572,0.0016259401278414724,0.011090538966539602,0.022926624149493615,12.269125868322991
ts0180011,0.0013377804950332828,0.003722779100591482,0.001306938131215339,0.030071712198221093,0.034021613854699706,4.4486342720200005
ts0660012,0.0013278751313462555,0.0018753634250736062,0.0004294008000870875,0.04481275942397289,0.022001103618976163,2.9631630553772585
ts0660017,0.0013159145364301545,0.004466399425870016,0.0014198638409085463,0.01142776365946633,0.013286931172095059,11.515066076293067
ts0500004,0.001302686968728855,0.002129949944644216,0.0006802611274642546,0.4082914495976281,0.1924386382123546,0.3190581066570596
ts0290005,0.0013016308939454043,0.003724385188421997,0.0012424119398638594,0.029715406607369762,0.03978394961299993,4.380323349243974
ts0050026,0.0012920276462058272,0.00422314846975869,0.0013009141991154323,0.010350439432443879,0.024685068932640407,12.482828914064395
ts0050029,0.0012529548078612078,0.0035925119811234772,0.001228235469947195,0.0050596516306649734,0.01258450160379987,24.763657645270253
