,Cluster_1,Cluster_2,Cluster_3,Cluster_4,Cluster_5,Cluster_6,Cluster_7,Cluster_8
OAC_1,50.03892733564014,19.4026684267597,0.0,0.0,43.7822487100516,0.00887784090909091,0.15457861868546344,0.5530276513825692
OAC_2,46.734429065743946,49.177313658007634,0.0,0.0,20.00719971201152,5.482066761363636,7.685648921041241,5.152257612880644
OAC_3,0.008650519031141867,0.0,75.49582137956841,1.6357273280584297,0.003999840006399744,11.057350852272728,0.015457861868546342,8.63843192159608
OAC_4,0.0,0.3182311065013436,21.585381065236373,91.5626902008521,0.007999680012799487,14.923650568181818,5.317504482779942,7.742387119355968
OAC_5,2.5951557093425603,13.481212578379143,0.09978795060496445,5.683201460742544,35.46258149674013,16.912286931818183,0.3740802572188215,0.6230311515575779
OAC_6,0.0994809688581315,7.5008250436094475,2.756642135462143,1.0651247717589776,0.7359705611775529,51.32279829545454,34.88530266493539,35.35176758837942
OAC_7,0.393598615916955,10.10324831455377,0.006236746912810278,0.053256238587948874,0.0,0.1864346590909091,50.680145922216035,10.325516275813792
OAC_8,0.12975778546712802,0.01650087218895856,0.0561307222152925,0.0,0.0,0.1065340909090909,0.8872812712545601,31.613580679033955
